target_date,gross_return,turnover,transaction_cost,net_return,wealth,tc_bps,model,universe,lookback,seed
2024-05-21,-0.00018198357429355383,0.0,0.0,-0.00018198357429355383,1.1258344950756067,0.0,gnn,core6,10,42
2024-05-22,0.0001797894947230816,0.0,0.0,0.0001797894947230816,1.126036908290618,0.0,gnn,core6,10,42
2024-05-23,0.0004324064066167921,0.5,0.0,0.0004324064066167921,1.1265238138638498,0.0,gnn,core6,10,42
2024-05-24,0.0012794110589311458,0.0,0.0,0.0012794110589311458,1.1279651008894565,0.0,gnn,core6,10,42
2024-05-27,-0.0015838665422052145,0.5,0.0,-0.0015838665422052145,1.1261785547053824,0.0,gnn,core6,10,42
2024-05-28,0.0017624847241677344,0.0,0.0,0.0017624847241677344,1.128163427204736,0.0,gnn,core6,10,42
2024-05-29,0.0026387630496174097,0.0,0.0,0.0026387630496174097,1.1311403831703737,0.0,gnn,core6,10,42
2024-05-30,0.00015057972632348537,0.0,0.0,0.00015057972632348537,1.1313107099797048,0.0,gnn,core6,10,42
2024-05-31,0.0029392900760285556,0.5,0.0,0.0029392900760285556,1.134635960322453,0.0,gnn,core6,10,42
2024-06-03,0.0055542627815157175,0.0,0.0,0.0055542627815157175,1.1409380266074414,0.0,gnn,core6,10,42
2024-06-04,0.0006531357066705823,0.5,0.0,0.0006531357066705823,1.141683213971717,0.0,gnn,core6,10,42
2024-06-05,0.0006979581085033715,0.5,0.0,0.0006979581085033715,1.1424800610282508,0.0,gnn,core6,10,42
2024-06-06,-0.0008937630336731672,1.5,0.0,-0.0008937630336731672,1.1414589545829952,0.0,gnn,core6,10,42
2024-06-07,-0.0024921371586970054,0.0,0.0,-0.0024921371586970054,1.1386142823071514,0.0,gnn,core6,10,42
2024-06-10,0.00012047888594679534,2.0,0.0,0.00012047888594679534,1.138751461287407,0.0,gnn,core6,10,42
2024-06-11,0.006010234996210784,0.0,0.0,0.006010234996210784,1.1455956251720227,0.0,gnn,core6,10,42
2024-06-12,0.005030997024732642,1.0,0.0,0.005030997024732642,1.15135911335381,0.0,gnn,core6,10,42
2024-06-13,0.004241447662934661,1.0,0.0,0.004241447662934661,1.156242542774343,0.0,gnn,core6,10,42
2024-06-14,0.0007762943860143423,1.0,0.0,0.0007762943860143423,1.1571401273691697,0.0,gnn,core6,10,42
2024-06-17,0.002685390179976821,0.0,0.0,0.002685390179976821,1.160247500104064,0.0,gnn,core6,10,42
2024-06-18,0.00015699659707024693,0.0,0.0,0.00015699659707024693,1.1604296550133395,0.0,gnn,core6,10,42
2024-06-19,0.0017461807001382113,1.0,0.0,0.0017461807001382113,1.1624559748807919,0.0,gnn,core6,10,42
2024-06-20,0.002052754396572709,1.0,0.0,0.002052754396572709,1.1648422114940506,0.0,gnn,core6,10,42
2024-06-21,0.0013842641492374241,1.0,0.0,0.0013842641492374241,1.1664546608069404,0.0,gnn,core6,10,42
2024-06-24,-0.00026336424343753606,1.0,0.0,-0.00026336424343753606,1.1661474583576927,0.0,gnn,core6,10,42
2024-06-25,-3.06567526422441e-05,0.0,0.0,-3.06567526422441e-05,1.1661117080635175,0.0,gnn,core6,10,42
2024-06-26,-0.0019447459635557607,0.5,0.0,-0.0019447459635557607,1.1638439170262058,0.0,gnn,core6,10,42
2024-06-27,0.002583179564680904,0.5,0.0,0.002583179564680904,1.1668503348491461,0.0,gnn,core6,10,42
2024-06-28,0.0018959921071655117,1.5,0.0,0.0018959921071655117,1.1690626738742635,0.0,gnn,core6,10,42
2024-07-01,0.0016817233808978926,0.5,0.0,0.0016817233808978926,1.1710287139066529,0.0,gnn,core6,10,42
2024-07-02,0.001494541356805712,0.5,0.0,0.001494541356805712,1.1727788647495934,0.0,gnn,core6,10,42
2024-07-03,0.0001331059611402452,0.5,0.0,0.0001331059611402452,1.1729349686075907,0.0,gnn,core6,10,42
2024-07-04,0.0012636160245165229,1.0,0.0,0.0012636160245165229,1.174417108029639,0.0,gnn,core6,10,42
2024-07-05,-0.0008845306874718517,1.0,0.0,-0.0008845306874718517,1.173378300057695,0.0,gnn,core6,10,42
2024-07-08,0.001977965321202646,1.0,0.0,0.001977965321202646,1.1756992016438608,0.0,gnn,core6,10,42
2024-07-09,-0.000419058051193133,0.0,0.0,-0.000419058051193133,1.1752065154276305,0.0,gnn,core6,10,42
2024-07-10,-0.01190709276124835,0.5,0.0,-0.01190709276124835,1.1612132224348104,0.0,gnn,core6,10,42
2024-07-11,-0.00042300127097405493,1.0,0.0,-0.00042300127097405493,1.1607220277658485,0.0,gnn,core6,10,42
2024-07-12,0.001949658355442807,1.0,0.0,0.001949658355442807,1.1629850391656287,0.0,gnn,core6,10,42
2024-07-15,0.00606547313509509,1.0,0.0,0.00606547313509509,1.1700390936772054,0.0,gnn,core6,10,42
2024-07-16,0.013216141640441492,1.5,0.0,0.013216141640441492,1.1855024960640972,0.0,gnn,core6,10,42
2024-07-17,-0.0055591093841940165,0.5,0.0,-0.0055591093841940165,1.1789121580132418,0.0,gnn,core6,10,42
2024-07-18,0.00144863041350618,1.0,0.0,0.00144863041350618,1.180619966020192,0.0,gnn,core6,10,42
2024-07-19,-0.004070447466801852,1.5,0.0,-0.004070447466801852,1.1758143144702493,0.0,gnn,core6,10,42
2024-07-22,-0.004545445437543094,1.0,0.0,-0.004545445437543094,1.1704697146591427,0.0,gnn,core6,10,42
2024-07-23,-0.0018532367539592087,1.0,0.0,-0.0018532367539592087,1.1683005571645402,0.0,gnn,core6,10,42
2024-07-24,0.00526231832918711,0.5,0.0,0.00526231832918711,1.1744485266005067,0.0,gnn,core6,10,42
2024-07-25,-0.002883796681999229,0.0,0.0,-0.002883796681999229,1.1710616558363172,0.0,gnn,core6,10,42
2024-07-26,0.0008592676604166627,0.0,0.0,0.0008592676604166627,1.1720679112455312,0.0,gnn,core6,10,42
2024-07-29,0.002911881572799757,0.0,0.0,0.002911881572799757,1.175480834198357,0.0,gnn,core6,10,42
2024-07-30,0.0034938091703224927,0.0,0.0,0.0034938091703224927,1.1795877399164174,0.0,gnn,core6,10,42
