date,D_F,VIX,Delta_US2Y_abs,Oil_return_abs,ShockScore,is_large_update,is_stress_day,rolling_update_ratio_20d,rolling_stress_ratio_20d
2022-02-02,0.7770901322364807,22.09000015258789,0.020000000000000018,0.0006800996329197062,0.6373968429448477,0,0,0.05,0.4
2022-02-03,0.670873761177063,24.350000381469727,0.030000000000000027,0.022518114077128004,1.0968094487912214,0,0,0.05,0.4
2022-02-04,0.5999957323074341,23.21999931335449,0.1200000000000001,0.02234730943178942,1.0247086314309177,0,1,0.05,0.45
2022-02-07,0.8247888684272766,22.86000061035156,0.010000000000000009,0.01078263323438744,0.598719623071104,0,0,0.05,0.45
2022-02-08,0.6947100758552551,21.440000534057617,0.050000000000000044,0.021696656728566133,0.8451141971126283,0,0,0.05,0.4
2022-02-09,0.43684452772140503,19.959999084472656,0.010000000000000009,0.0033516179804982116,0.986283574971484,0,0,0.05,0.4
2022-02-10,0.4854663610458374,23.90999984741211,0.25,0.002450637187107141,1.8407819066622035,0,1,0.05,0.45
2022-02-11,0.6105684041976929,27.36000061035156,0.1100000000000001,0.03519875113453885,1.7266221798997836,0,1,0.05,0.45
2022-02-14,0.6459362506866455,28.32999992370605,0.08000000000000007,0.025033134093715326,0.9371915185013313,0,1,0.05,0.5
2022-02-15,0.6020537614822388,25.700000762939453,0.0,0.03615814800191064,1.1632324584537386,0,1,0.05,0.5
2022-02-16,0.517069935798645,24.290000915527344,0.06000000000000005,0.017122088870282326,0.6721070786630983,0,1,0.05,0.55
2022-02-17,0.8786702752113342,28.11000061035156,0.030000000000000027,0.020494746753687565,1.360838664010239,1,0,0.1,0.55
2022-02-18,0.7146701812744141,27.75,0.020000000000000018,0.007548057873018266,0.5682030696576951,0,0,0.1,0.5
2022-02-21,0.908084511756897,27.75,0.0,0.0,0.05479183140946882,1,0,0.15,0.45
2022-02-22,0.5960860252380371,28.809999465942383,0.09000000000000008,0.013957251893741862,0.8229505964523329,0,1,0.15,0.45
2022-02-23,1.255860686302185,31.020000457763672,0.020000000000000018,0.0027107634288379145,0.7234176684214001,1,1,0.2,0.45
2022-02-24,0.9542179703712463,30.31999969482422,0.040000000000000036,0.007679439608249794,0.9475498519883847,1,1,0.25,0.45
2022-02-25,0.5482047200202942,27.59000015258789,0.010000000000000009,0.013232310870709085,1.013027331767363,0,0,0.25,0.45
2022-02-28,0.786002516746521,30.14999961853028,0.1100000000000001,0.044105220361855935,1.5008857302020793,0,1,0.2,0.5
2022-03-01,0.6389968991279602,33.31999969482422,0.1299999999999999,0.07727442881735058,2.38998788210019,0,1,0.2,0.55
2022-03-02,0.5453479290008545,30.739999771118164,0.18999999999999995,0.06721837068148417,2.3115600653441657,0,1,0.2,0.6
2022-03-03,1.004183053970337,30.479999542236328,0.030000000000000027,0.026849098470408173,0.8931646503211326,1,1,0.25,0.65
2022-03-04,0.9067502021789551,31.979999542236328,0.030000000000000027,0.07175678422710519,1.7041529746708908,1,1,0.3,0.65
2022-03-07,0.7668980956077576,36.45000076293945,0.050000000000000044,0.031651452689499315,1.9731370604178007,0,1,0.3,0.7
2022-03-08,0.6592472791671753,35.130001068115234,0.07999999999999985,0.03538004098974756,1.7819116624833542,0,1,0.3,0.75
2022-03-09,0.7396811842918396,32.45000076293945,0.050000000000000044,0.1292674886756897,2.408620622576035,0,1,0.3,0.8
2022-03-10,0.8600996136665344,30.229999542236328,0.040000000000000036,0.024964042155666277,1.1700398963924608,1,1,0.35,0.8
2022-03-11,0.6586817502975464,30.75,0.030000000000000027,0.030743124297906377,0.6896287747599672,0,1,0.35,0.8
2022-03-14,0.538742184638977,31.770000457763672,0.1200000000000001,0.0595447565606646,1.9321685180707233,0,1,0.35,0.8
2022-03-15,0.4884357154369354,29.82999992370605,0.020000000000000018,0.06590501300543394,1.8832796732350272,0,1,0.35,0.8
2022-03-16,0.5988979935646057,26.670000076293945,0.09999999999999987,0.014623213380847488,1.6787574645057088,0,1,0.35,0.8
2022-03-17,0.8384716510772705,25.670000076293945,0.010000000000000009,0.08023696196850416,1.5038297878576754,0,1,0.3,0.85
2022-03-18,0.7213104963302612,23.8700008392334,0.030000000000000027,0.016564261512939105,0.9671653244050814,0,0,0.3,0.85
2022-03-21,0.4818026125431061,23.530000686645508,0.17000000000000015,0.06847066206454233,1.5035407909347145,0,1,0.25,0.9
2022-03-22,0.3662295639514923,22.940000534057617,0.040000000000000036,0.0032160167302421883,0.636472937422357,0,0,0.25,0.85
2022-03-23,0.7231615781784058,23.56999969482422,0.050000000000000266,0.027969515972833925,0.9539518606376599,0,0,0.2,0.8
2022-03-24,0.7540643811225891,21.670000076293945,0.0,0.022793295530145308,0.820419874954617,0,0,0.15,0.75
2022-03-25,0.6420156955718994,20.809999465942383,0.16999999999999993,0.013790929343949543,1.4665186332036322,0,1,0.15,0.8
2022-03-28,1.1553391218185425,19.6299991607666,0.050000000000000266,0.07225922808623242,0.9737376926893366,1,1,0.2,0.8
2022-03-29,0.6167647242546082,18.89999961853028,0.0,0.01636574344035413,0.7758180261447907,0,0,0.2,0.75
2022-03-30,0.39801302552223206,19.32999992370605,0.040000000000000036,0.03376725486989951,1.0084419123399833,0,0,0.2,0.7
2022-03-31,0.7395998239517212,20.559999465942383,0.03000000000000025,0.07249690607595749,1.231454097915777,0,1,0.15,0.7
2022-04-01,0.6216811537742615,19.6299991607666,0.16000000000000014,0.010122884331710047,1.2824456175771841,0,1,0.1,0.7
2022-04-04,0.5509873032569885,18.56999969482422,0.009999999999999787,0.03960035793359484,0.917470302316167,0,1,0.1,0.7
2022-04-05,0.709735631942749,21.030000686645508,0.07999999999999963,0.012863164190395793,1.1332305321524034,0,1,0.1,0.7
2022-04-06,0.8423370718955994,22.100000381469727,0.009999999999999787,0.057839376275845567,0.8691694987091865,0,1,0.1,0.7
2022-04-07,0.8097056746482849,21.549999237060547,0.029999999999999805,0.0020805643145935804,0.6636893781959352,0,0,0.05,0.65
2022-04-08,0.9632015824317932,21.15999984741211,0.05999999999999961,0.022956418542896984,0.7115134623970426,1,0,0.1,0.6
2022-04-11,0.7487547397613525,24.3700008392334,0.029999999999999805,0.0412418992938095,1.5534374607514148,0,1,0.1,0.6
2022-04-12,0.5793178677558899,24.26000022888184,0.10999999999999988,0.06477709331057291,1.394488340573608,0,1,0.1,0.6
2022-04-13,0.3829215466976166,21.81999969482422,0.020000000000000018,0.035639618181054544,0.8746077294038095,0,0,0.1,0.55
2022-04-14,0.7381798624992371,22.700000762939453,0.10000000000000009,0.025569546315068692,1.3298953365474135,0,1,0.1,0.55
2022-04-15,0.7631258964538574,22.700000762939453,0.0,0.0,0.045660739562877514,0,0,0.1,0.55
2022-04-18,0.716566801071167,22.170000076293945,0.010000000000000231,0.011712368128923956,0.5186623130909656,0,0,0.1,0.5
2022-04-19,0.8075966238975525,21.3700008392334,0.1499999999999999,0.05362580575520681,1.5141086097269927,0,1,0.1,0.55
2022-04-20,0.8175273537635803,20.31999969482422,0.009999999999999787,0.0018508840086477463,0.6317271620853189,0,0,0.1,0.55
2022-04-21,0.6429420113563538,22.68000030517578,0.08000000000000007,0.010070782421812474,1.2925823877658638,0,1,0.1,0.6
2022-04-22,0.6244098544120789,28.209999084472656,0.040000000000000036,0.01671078637261747,1.3890871361399346,0,0,0.1,0.55
2022-04-25,0.6265127062797546,27.020000457763672,0.0900000000000003,0.03519628301880129,1.9257603796292682,0,1,0.05,0.55
2022-04-26,1.042819857597351,33.52000045776367,0.08999999999999986,0.0315647066403244,1.9562830438233323,1,1,0.1,0.6
2022-04-27,0.7671579718589783,31.600000381469727,0.040000000000000036,0.0031415665430554185,0.9017803464405474,0,1,0.1,0.65
2022-04-28,0.8325030207633972,29.989999771118164,0.04999999999999982,0.032214223637917705,1.3829945300904318,0,1,0.1,0.65
2022-04-29,0.6180191040039062,33.400001525878906,0.07000000000000028,0.006379437576433666,1.4507219535247797,0,1,0.1,0.65
2022-05-01,0.8652974367141724,33.400001525878906,0.0,0.0,0.0,1,1,0.15,0.65
2022-05-02,1.1023883819580078,32.34000015258789,0.029999999999999805,0.00457444546990704,1.2181203615210252,1,1,0.2,0.65
2022-05-03,0.8273305296897888,29.25,0.04999999999999982,0.02659367127486867,0.98842837450258,0,1,0.2,0.65
2022-05-04,0.9462480545043945,25.420000076293945,0.11999999999999966,0.05138599605893379,1.6373039643529783,1,1,0.25,0.7
2022-05-05,0.8158149123191833,31.200000762939453,0.04999999999999982,0.004165365195665238,1.8252059449873477,0,1,0.2,0.75
2022-05-06,0.7161810398101807,30.190000534057617,0.010000000000000231,0.013851476016464304,0.7429924803218574,0,1,0.2,0.75
2022-05-09,0.7137067914009094,34.75,0.11000000000000032,0.06278487953283118,2.1262635047681893,0,1,0.2,0.75
2022-05-10,0.8172177672386169,32.9900016784668,0.010000000000000231,0.03283503479939398,1.0673130792960508,0,1,0.2,0.8
2022-05-11,0.7416602969169617,32.560001373291016,0.040000000000000036,0.057932164334348,1.290510122276988,0,1,0.2,0.8
2022-05-12,0.782322347164154,31.770000457763672,0.10000000000000009,0.003965244774492227,1.271590202221458,0,1,0.2,0.85
2022-05-13,0.844468355178833,28.8700008392334,0.04999999999999982,0.04026026789661241,1.6901386805531455,0,1,0.2,0.9
2022-05-16,0.7705942988395691,27.46999931335449,0.029999999999999805,0.03302627070805553,0.8126782265958477,0,0,0.2,0.85
2022-05-17,0.6829949617385864,26.100000381469727,0.1299999999999999,0.01588731946396127,1.363194227199457,0,1,0.2,0.9
2022-05-18,0.6366209387779236,30.959999084472656,0.029999999999999805,0.025317854976180776,1.5740528150978637,0,1,0.2,0.9
2022-05-19,0.5588769912719727,29.350000381469727,0.050000000000000266,0.02362601145887755,1.0884531541792268,0,1,0.2,0.95
2022-05-20,0.7118604779243469,29.43000030517578,0.029999999999999805,0.00904907045525949,0.6905166510900486,0,1,0.2,0.95
2022-05-23,0.6403782963752747,28.479999542236328,0.04999999999999982,0.02630790935383498,1.102479646855059,0,0,0.15,0.9
2022-05-24,0.7410736083984375,29.450000762939453,0.1499999999999999,0.004726031501443018,1.352603691537992,0,1,0.15,0.9
2022-05-25,0.5883615612983704,28.3700008392334,0.020000000000000018,0.005088654250673841,0.6920446946819951,0,0,0.15,0.85
2022-05-26,1.0667896270751953,27.5,0.020000000000000018,0.03351168714147423,0.8455999114866812,1,0,0.2,0.8
2022-05-27,0.5702316761016846,25.71999931335449,0.010000000000000231,0.008553057673427844,0.7677780870089693,0,0,0.15,0.75
2022-05-30,0.5894291400909424,25.71999931335449,0.0,0.0,0.12010968805931932,0,0,0.1,0.7
2022-05-31,0.5243154168128967,26.190000534057617,0.05999999999999961,0.0034822141011021657,0.8607969508931802,0,0,0.1,0.65
2022-06-01,0.6630213260650635,25.690000534057617,0.13000000000000034,0.0051320424603567005,1.015693939400738,0,1,0.05,0.65
2022-06-02,0.6064877510070801,24.71999931335449,0.010000000000000231,0.013871764903703898,1.1465288445794204,0,0,0.05,0.6
2022-06-03,0.6771612167358398,24.790000915527344,0.010000000000000231,0.016968252652057814,0.94920302449374,0,0,0.05,0.55
2022-06-06,0.9161191582679749,25.06999969482422,0.06999999999999984,0.003117521523109623,0.7789672493737445,1,1,0.1,0.55
2022-06-07,0.8836591839790344,24.020000457763672,0.020000000000000018,0.007650019638471228,0.6161076408179187,1,0,0.15,0.5
2022-06-08,0.5994699597358704,23.959999084472656,0.029999999999999805,0.022359302629648248,0.7567737459279668,0,0,0.15,0.45
2022-06-09,0.8503960967063904,26.09000015258789,0.050000000000000266,0.004925701342088473,0.9137935197359192,0,0,0.15,0.4
2022-06-10,1.0813568830490112,27.75,0.22999999999999998,0.006937049589774702,2.018042561990858,1,1,0.2,0.4
2022-06-13,0.7803402543067932,34.02000045776367,0.33999999999999986,0.0021523364093152253,3.1248491450802343,0,1,0.2,0.45
2022-06-14,0.8676414489746094,32.689998626708984,0.050000000000000266,0.016676781015592113,1.4836414313112403,1,1,0.25,0.45
2022-06-15,0.7378437519073486,29.6200008392334,0.25,0.03091095469468641,1.7133291621997542,0,1,0.25,0.45
2022-06-16,0.5279762148857117,32.95000076293945,0.06000000000000005,0.019579834081810965,1.651353411208981,0,1,0.25,0.45
2022-06-17,0.6639915108680725,31.1299991607666,0.029999999999999805,0.07073164458114967,1.4739372926908525,0,1,0.25,0.45
2022-06-20,0.6450072526931763,31.1299991607666,0.0,0.0,0.40610041193528895,0,1,0.25,0.5
2022-06-21,0.7325267791748047,30.190000534057617,0.040000000000000036,0.009899758176057816,0.973988075424164,0,1,0.25,0.5
2022-06-22,0.4295218586921692,28.950000762939453,0.1499999999999999,0.04114211488052,1.551406609080377,0,1,0.25,0.55
2022-06-23,0.5779104828834534,29.049999237060547,0.050000000000000266,0.018246308799802158,1.3955261128801253,0,1,0.2,0.6
2022-06-24,0.6745620965957642,27.229999542236328,0.03000000000000025,0.03162287297550925,1.039368171763056,0,0,0.2,0.6
2022-06-27,0.9022438526153564,26.950000762939453,0.040000000000000036,0.01795708204970392,0.8069578869109724,1,0,0.25,0.6
2022-06-28,0.7348101735115051,28.36000061035156,0.020000000000000018,0.01979012243106304,0.8491820208614114,0,0,0.25,0.6
2022-06-29,0.6751266121864319,28.15999984741211,0.040000000000000036,0.017875382060949185,0.7972095554496909,0,0,0.25,0.55
2022-06-30,0.7635748386383057,28.709999084472656,0.14000000000000012,0.03730595569997597,1.672831452243342,0,1,0.25,0.6
2022-07-01,0.7291133999824524,26.700000762939453,0.08000000000000007,0.02493240999635926,1.3291759784119586,0,1,0.25,0.65
2022-07-04,0.8935576677322388,26.700000762939453,0.0,0.0,0.07183264752247502,1,0,0.25,0.6
2022-07-05,0.7900784611701965,27.540000915527344,0.020000000000000018,0.08594716213403952,1.7174338199775454,0,1,0.2,0.65
2022-07-06,0.862229585647583,26.729999542236328,0.15000000000000036,0.00979658621931545,1.4948962589240828,1,1,0.25,0.7
2022-07-07,0.6015816926956177,26.07999992370605,0.05999999999999961,0.04174316196018779,1.5753363112953982,0,1,0.25,0.75
2022-07-08,0.6020716428756714,24.63999938964844,0.0900000000000003,0.019854136318212312,0.9566805363098396,0,1,0.2,0.75
2022-07-11,0.8294483423233032,26.170000076293945,0.050000000000000266,0.006702481878399169,1.327907501553166,0,0,0.2,0.7
2022-07-12,0.638658881187439,27.290000915527344,0.040000000000000036,0.08257577818875106,1.4171341119351213,0,1,0.15,0.7
2022-07-13,0.6723967790603638,26.81999969482422,0.10000000000000009,0.0047882543377104625,0.7604795481556301,0,1,0.15,0.7
2022-07-14,0.6437479257583618,26.39999961853028,0.020000000000000018,0.005414468324593358,0.9884644399199102,0,0,0.15,0.65
2022-07-15,0.5868186354637146,24.229999542236328,0.020000000000000018,0.018721109458313734,1.1772476422875942,0,0,0.15,0.6
2022-07-18,0.6878275275230408,25.299999237060547,0.020000000000000018,0.050062926236642546,1.2820137460498695,0,1,0.15,0.6
2022-07-19,0.5191501379013062,24.5,0.08000000000000007,0.01566614332926708,1.0717885671777454,0,1,0.15,0.6
2022-07-20,0.6438565850257874,23.8799991607666,0.020000000000000018,0.018985450651782365,0.8265074308451091,0,0,0.15,0.55
2022-07-21,0.48480290174484253,23.11000061035156,0.1499999999999999,0.059531231518497485,1.6518916552116154,0,1,0.15,0.55
2022-07-22,0.7162824869155884,23.030000686645508,0.1200000000000001,0.017273411057041166,1.2150327177651532,0,1,0.15,0.6
2022-07-25,0.715069055557251,23.36000061035156,0.020000000000000018,0.020899402933721944,0.5646654408796807,0,0,0.1,0.6
2022-07-26,0.9806917309761047,24.690000534057617,0.020000000000000018,0.017946992435663667,0.7808391180133752,1,0,0.15,0.6
2022-07-27,0.7588105201721191,23.239999771118164,0.06000000000000005,0.023721448475201967,1.145265620365938,0,1,0.15,0.65
2022-07-28,0.7401968240737915,22.32999992370605,0.10999999999999988,0.008674196952688007,1.2461247513828821,0,1,0.15,0.65
2022-07-29,0.7378425598144531,21.32999992370605,0.040000000000000036,0.022560478659059413,1.1532167595610676,0,0,0.15,0.6
2022-08-01,0.8963911533355713,22.84000015258789,0.009999999999999787,0.04915023087638559,0.7430861168750105,1,1,0.15,0.65
2022-08-02,0.8662906289100647,23.93000030517578,0.16000000000000014,0.005629017955736337,1.4414255702250078,1,1,0.2,0.65
2022-08-03,0.7956136465072632,21.950000762939453,0.040000000000000036,0.040636609818898606,1.0454627675056578,0,1,0.15,0.65
2022-08-04,0.4869404733181,21.440000534057617,0.07000000000000028,0.023661848262321428,1.0416120127906383,0,1,0.15,0.65
2022-08-05,0.6882503628730774,21.14999961853028,0.2100000000000004,0.00529430932646946,1.6922831831665444,0,1,0.15,0.65
2022-08-08,0.4268794655799866,21.290000915527344,0.03000000000000025,0.019469936478044403,0.8677170304262408,0,0,0.15,0.65
2022-08-09,0.7550528049468994,21.770000457763672,0.06999999999999984,0.002868832742896288,0.500532442396762,0,1,0.15,0.65
2022-08-10,0.843949019908905,19.739999771118164,0.04999999999999982,0.0156775704894363,0.9154467421581257,0,0,0.15,0.6
2022-08-11,0.9722452759742737,20.200000762939453,0.0,0.02587781784259402,0.8908575428373656,1,0,0.2,0.6
2022-08-12,0.8297335505485535,19.530000686645508,0.020000000000000018,0.024138919071270415,0.7669554714095868,0,0,0.2,0.6
2022-08-15,0.6951227188110352,19.950000762939453,0.04999999999999982,0.029533746260804072,0.8578704594911805,0,0,0.2,0.55
2022-08-16,0.5273119807243347,19.690000534057617,0.04999999999999982,0.032741413194471214,0.6291933022648918,0,0,0.2,0.5
2022-08-17,0.6102713346481323,19.89999961853028,0.029999999999999805,0.018094880294427185,0.7842488655938031,0,0,0.2,0.5
2022-08-18,0.8369830250740051,19.559999465942383,0.05999999999999961,0.026763809900088198,0.6562157119955047,0,0,0.2,0.45
2022-08-19,0.6378414630889893,20.600000381469727,0.029999999999999805,0.002978946849800934,0.885333164209991,0,0,0.2,0.4
2022-08-22,0.6108918786048889,23.799999237060547,0.06999999999999984,0.005966794345088289,1.0830854002782593,0,1,0.2,0.45
2022-08-23,0.9190798401832581,24.11000061035156,0.029999999999999805,0.038162966495077555,0.6096889682299969,1,1,0.2,0.5
2022-08-24,0.9795632362365723,22.81999969482422,0.06999999999999984,0.012193349847795076,0.8758449619296442,1,1,0.25,0.5
2022-08-25,0.7902462482452393,21.780000686645508,0.009999999999999787,0.025293518473556986,0.9560033112386156,0,0,0.25,0.45
2022-08-26,1.332005262374878,25.559999465942383,0.020000000000000018,0.005819619101838924,1.1768214756921456,1,0,0.3,0.45
2022-08-29,0.5828960537910461,26.209999084472656,0.04999999999999982,0.0415696678121682,1.1810515182643486,0,1,0.25,0.45
2022-08-30,0.22489866614341736,26.209999084472656,0.040000000000000036,0.05694623706893953,0.9440956871688306,0,1,0.2,0.45
2022-08-31,0.8766387104988098,25.8700008392334,0.009999999999999787,0.023070688339442036,0.7065135972457678,1,0,0.25,0.4
2022-09-01,0.7739754319190979,25.559999465942383,0.05999999999999961,0.033381873195454936,1.4577628068229884,0,0,0.25,0.35
2022-09-02,0.6537282466888428,25.46999931335449,0.10999999999999988,0.0029974904989016338,0.9241285027508486,0,1,0.25,0.35
2022-09-05,0.567327082157135,25.46999931335449,0.0,0.0,0.1587944467656953,0,0,0.25,0.35
2022-09-06,0.6474024057388306,26.90999984741211,0.10000000000000009,0.00011504468313017213,1.2169492085258988,0,1,0.25,0.35
2022-09-07,0.6929038166999817,24.63999938964844,0.04999999999999982,0.058540522658338645,1.4174867146032502,0,1,0.25,0.4
2022-09-08,0.9138097763061523,23.61000061035156,0.029999999999999805,0.019338268114405643,0.984859409006082,1,0,0.25,0.4
2022-09-09,0.8743664622306824,22.790000915527344,0.08000000000000007,0.038165848176740624,1.3050404785666727,1,1,0.3,0.45
2022-09-12,0.5652616024017334,23.8700008392334,0.020000000000000018,0.011342252148776488,0.799482685179521,0,0,0.3,0.45
2022-09-13,0.6350822448730469,27.270000457763672,0.16999999999999993,0.005368694493483872,1.8148993633654602,0,1,0.3,0.5
2022-09-14,0.7730672955513,26.15999984741211,0.029999999999999805,0.01331159985383934,0.6674401063726275,0,0,0.3,0.5
2022-09-15,0.8917312622070312,26.270000457763672,0.0900000000000003,0.038949558065144885,1.2394440233782036,1,1,0.35,0.55
2022-09-16,0.8659569025039673,26.299999237060547,0.020000000000000018,0.00011752701128919796,0.6405411810725656,1,0,0.4,0.55
2022-09-19,1.0089877843856812,25.76000022888184,0.10000000000000009,0.007258317187514685,0.7059995427084788,1,1,0.45,0.55
2022-09-20,0.8866961002349854,27.15999984741211,0.009999999999999787,0.01504325473076129,0.7310505302367998,1,0,0.45,0.5
2022-09-21,0.53461092710495,27.989999771118164,0.05999999999999961,0.018042122862901522,1.0726592881527737,0,0,0.4,0.45
2022-09-22,0.6408461332321167,27.350000381469727,0.09000000000000075,0.006609354365198605,1.1396151378556216,0,1,0.4,0.5
2022-09-23,0.9377244710922241,29.920000076293945,0.08999999999999986,0.05857558023383547,1.691793444153704,1,1,0.4,0.55
2022-09-26,0.9569427967071533,32.2599983215332,0.0699999999999994,0.02611919234912019,1.8671417040523393,1,1,0.45,0.55
2022-09-27,1.1618402004241943,32.599998474121094,0.03000000000000025,0.023066558752073085,0.9592188130209117,1,1,0.5,0.55
2022-09-28,0.42026475071907043,30.18000030517578,0.22999999999999954,0.0454482382692154,2.7931158443037725,0,1,0.45,0.6
2022-09-29,0.7480112314224243,31.84000015258789,0.08999999999999986,0.011262184668438202,1.0880331207361296,0,1,0.45,0.65
2022-09-30,0.6080890893936157,31.6200008392334,0.05999999999999961,0.021653477678323263,0.7690270496828567,0,1,0.45,0.65
2022-10-01,0.7228817343711853,31.6200008392334,0.0,0.0,0.0,0,1,0.45,0.7
2022-10-03,0.8965028524398804,30.100000381469727,0.09999999999999964,0.050771073840549796,1.7725827971825254,1,1,0.5,0.7
2022-10-04,0.5651317238807678,29.06999969482422,0.020000000000000462,0.03397328773398023,1.247712075864519,0,1,0.5,0.7
2022-10-05,0.5935595035552979,28.549999237060547,0.05000000000000071,0.014230278023360299,0.9258146489461834,0,0,0.45,0.7
2022-10-06,0.7363905906677246,30.520000457763672,0.08000000000000007,0.007831545794454442,0.889480322160959,0,1,0.4,0.7
2022-10-07,0.9971955418586731,31.36000061035156,0.0699999999999994,0.04628362113309947,1.3655127610880509,1,1,0.45,0.75
2022-10-10,0.7359656691551208,32.45000076293945,0.0,0.01643397886739084,0.9128839723518057,0,1,0.45,0.75
2022-10-11,0.6780123710632324,33.630001068115234,0.0,0.01972580384098155,0.7054214117729055,0,1,0.45,0.8
2022-10-12,0.7198419570922852,33.56999969482422,0.019999999999999574,0.02355450181873575,0.7839622008582086,0,1,0.4,0.8
2022-10-13,0.5705751776695251,31.940000534057617,0.1899999999999995,0.020864845764892337,1.3904429538760885,0,1,0.35,0.85
2022-10-14,0.6690089702606201,32.02000045776367,0.010000000000000675,0.040069462590208715,1.226703157188315,0,1,0.3,0.85
2022-10-17,0.6156323552131653,31.3700008392334,0.03000000000000025,0.0017536863808924608,0.7103544441891942,0,1,0.25,0.9
2022-10-18,0.876763105392456,30.5,0.020000000000000462,0.031378845070331174,0.7378774652171293,1,1,0.3,0.95
2022-10-19,0.7643996477127075,30.76000022888184,0.1200000000000001,0.032431461577801635,1.471926928891643,0,1,0.3,0.95
2022-10-20,0.7169865369796753,29.979999542236328,0.07000000000000028,0.00501371410091167,1.149698149164009,0,1,0.25,0.95
2022-10-21,0.6938514113426208,29.690000534057617,0.1299999999999999,0.01087539538753024,1.1867408025889212,0,1,0.2,0.95
2022-10-24,0.6682519912719727,29.850000381469727,0.009999999999999787,0.0055415010306631984,0.724425214238953,0,1,0.15,0.95
2022-10-25,0.7571623921394348,28.459999084472656,0.08000000000000007,0.008711036333179045,1.1956351929155558,0,1,0.15,0.95
2022-10-26,0.9657825827598572,27.280000686645508,0.03000000000000025,0.029904715494257772,1.3630221544924683,1,0,0.2,0.9
2022-10-27,0.4996207654476166,27.38999938964844,0.08999999999999986,0.013221257423768229,0.7557190099307616,0,1,0.2,0.9
2022-10-28,0.559711754322052,25.75,0.11000000000000032,0.013335040893947436,2.2049538034584404,0,1,0.2,0.9
2022-10-31,0.9603806734085083,25.8799991607666,0.09999999999999964,0.015708661539025393,0.9368688080144779,1,1,0.2,0.9
2022-11-01,1.0022790431976318,25.809999465942383,0.03000000000000025,0.021041416099027543,1.1585798972238779,1,0,0.25,0.85
2022-11-02,0.5808334350585938,25.86000061035156,0.07000000000000028,0.018277093719872184,0.8342092563503201,0,1,0.25,0.9
2022-11-03,0.5900424122810364,25.299999237060547,0.09999999999999964,0.0205429219986506,1.1946562040046167,0,1,0.25,0.9
2022-11-04,0.9414783716201782,24.549999237060547,0.04999999999999982,0.049130385441120694,2.1716022971244873,1,1,0.25,0.9
2022-11-07,0.8859908580780029,24.350000381469727,0.05999999999999961,0.00889376456758395,0.9960060784936223,1,0,0.3,0.85
2022-11-08,0.7134093046188354,25.540000915527344,0.04999999999999982,0.03187870588315622,1.263248733341296,0,0,0.3,0.8
2022-11-09,0.7859019041061401,26.09000015258789,0.05999999999999961,0.035256046258361984,1.0283719799316267,0,0,0.3,0.75
2022-11-10,0.4748263359069824,23.530000686645508,0.27000000000000046,0.007428930025776381,3.1793440155097565,0,1,0.3,0.75
2022-11-11,0.607689619064331,22.520000457763672,0.0,0.02838927312141326,1.297420685693577,0,0,0.3,0.7
2022-11-14,0.6483038663864136,23.729999542236328,0.0600000000000005,0.03535226354107923,1.4439460501061772,0,1,0.3,0.7
2022-11-15,0.8552995920181274,24.540000915527344,0.03000000000000025,0.012153577652508574,0.7515250099646706,1,0,0.3,0.65
2022-11-16,0.8043543100357056,24.11000061035156,0.020000000000000462,0.015419723215384984,0.8665270651108112,0,0,0.3,0.6
2022-11-17,0.8840084671974182,23.93000030517578,0.08000000000000007,0.04724908064135658,1.2206574517493778,1,1,0.35,0.6
2022-11-18,0.679208517074585,23.1200008392334,0.08000000000000007,0.019293172593227048,0.9558961933760526,0,1,0.35,0.6
2022-11-21,0.4821344017982483,22.36000061035156,0.02999999999999936,0.004380189254110434,0.7089300944532163,0,0,0.35,0.55
2022-11-22,0.5699841380119324,21.290000915527344,0.010000000000000675,0.015185673806176858,0.681765751413526,0,0,0.35,0.5
2022-11-23,0.7096325159072876,20.350000381469727,0.009999999999999787,0.03789231118961123,0.6575090841926825,0,1,0.3,0.55
2022-11-24,0.8533593416213989,20.350000381469727,0.0,0.0,0.04844428194442432,0,0,0.3,0.5
2022-11-25,1.031805157661438,20.5,0.040000000000000036,0.021528566505445212,0.4813889279005916,1,0,0.35,0.45
2022-11-28,0.7553937435150146,22.209999084472656,0.040000000000000036,0.012506665173971143,0.7775517143787085,0,0,0.3,0.4
2022-11-29,0.5513830780982971,21.88999938964844,0.020000000000000462,0.012352178622964338,0.7484921849932474,0,0,0.25,0.4
2022-11-30,0.7768382430076599,20.57999992370605,0.10000000000000053,0.02960853898325677,1.3330509996404905,0,1,0.25,0.4
2022-12-01,0.6709636449813843,19.84000015258789,0.1299999999999999,0.008283389778253714,1.804314535672235,0,1,0.25,0.4
2022-12-02,0.6328043937683105,19.059999465942383,0.03000000000000025,0.01538489189690484,0.525223935495984,0,0,0.2,0.35
2022-12-05,0.6947838068008423,20.75,0.1299999999999999,0.038880723953062635,2.0437721939043336,0,1,0.15,0.4
2022-12-06,0.525790810585022,22.170000076293945,0.07000000000000028,0.03545814375496281,1.0752776093020957,0,1,0.15,0.45
2022-12-07,0.6153150796890259,22.68000030517578,0.08000000000000007,0.030632749756287048,1.1446831221320657,0,1,0.15,0.5
2022-12-08,0.7429482936859131,22.290000915527344,0.04999999999999982,0.0076671881430039335,0.7181998406480746,0,0,0.15,0.45
