date,D_F,D_MA,edge_turnover,graph_entropy,dynamic_intensity,VIX,Delta_US2Y_abs,Oil_return_abs,ShockScore,is_vix_stress,is_us2y_shock,is_oil_shock,is_composite_stress,is_normal
2022-11-17,0.8840084671974182,0.04628176614642143,0.21621621621621623,1.7858210802078247,1.3454696089257905,23.93000030517578,0.08000000000000007,0.04724908064135658,1.2206574517493778,False,True,True,False,False
2022-11-18,0.679208517074585,0.027696015313267708,0.21621621621621623,1.7867299318313599,1.0337620642306862,23.1200008392334,0.08000000000000007,0.019293172593227048,0.9558961933760526,False,True,False,False,False
2022-11-21,0.4821344017982483,0.014380703680217266,0.16666666666666663,1.7859508991241455,0.7338133163969921,22.36000061035156,0.02999999999999936,0.004380189254110434,0.7089300944532163,False,False,False,False,True
2022-11-22,0.5699841380119324,0.019293803721666336,0.16666666666666663,1.7865310907363892,0.8675214816619554,21.290000915527344,0.010000000000000675,0.015185673806176858,0.681765751413526,False,False,False,False,True
2022-11-23,0.7096325159072876,0.030192721635103226,0.21621621621621623,1.785650610923767,1.0800676906249338,20.350000381469727,0.009999999999999787,0.03789231118961123,0.6575090841926825,False,False,True,False,False
2022-11-24,0.8533593416213989,0.042416155338287354,0.26315789473684215,1.7849102020263672,1.2988213374070574,20.350000381469727,0.0,0.0,0.04844428194442432,False,False,False,False,False
2022-11-25,1.031805157661438,0.060196179896593094,0.4651162790697675,1.7863266468048096,1.5704176300115906,20.5,0.040000000000000036,0.021528566505445212,0.4813889279005916,False,False,False,False,True
2022-11-28,0.7553937435150146,0.03456694260239601,0.3902439024390244,1.7835094928741455,1.14971673053575,22.209999084472656,0.040000000000000036,0.012506665173971143,0.7775517143787085,False,False,False,False,True
2022-11-29,0.5513830780982971,0.019667882472276688,0.16666666666666663,1.7837581634521484,0.8392104849506367,21.88999938964844,0.020000000000000462,0.012352178622964338,0.7484921849932474,False,False,False,False,False
2022-11-30,0.7768382430076599,0.03678661584854126,0.5333333333333333,1.7849140167236328,1.1823554703404169,20.57999992370605,0.10000000000000053,0.02960853898325677,1.3330509996404905,False,True,False,False,False
2022-12-01,0.6709636449813843,0.02824464999139309,0.3076923076923077,1.7812926769256592,1.0212132875588396,19.84000015258789,0.1299999999999999,0.008283389778253714,1.804314535672235,False,True,False,True,False
2022-12-02,0.6328043937683105,0.025203056633472443,0.05882352941176472,1.7826342582702637,0.9631345307237089,19.059999465942383,0.03000000000000025,0.01538489189690484,0.525223935495984,False,False,False,False,True
2022-12-05,0.6947838068008423,0.029308512806892395,0.3076923076923077,1.7837907075881958,1.057467808863801,20.75,0.1299999999999999,0.038880723953062635,2.0437721939043336,False,True,True,True,False
2022-12-06,0.525790810585022,0.01802985556423664,0.35,1.7858352661132812,0.8002588012956421,22.170000076293945,0.07000000000000028,0.03545814375496281,1.0752776093020957,False,True,False,False,False
2022-12-07,0.6153150796890259,0.02585652656853199,0.35,1.777855396270752,0.9365156221410377,22.68000030517578,0.08000000000000007,0.030632749756287048,1.1446831221320657,False,True,False,False,False
2022-12-08,0.7429482936859131,0.03460147604346275,0.35,1.7867106199264526,1.130774633105899,22.290000915527344,0.04999999999999982,0.0076671881430039335,0.7181998406480746,False,False,False,False,False
2022-12-09,0.5759724974632263,0.02018965221941471,0.26315789473684215,1.7879135608673096,0.8766358238294951,22.82999992370605,0.020000000000000462,0.006176359536017806,0.6836685953112832,False,False,False,False,False
2022-12-12,0.9671657085418701,0.053274430334568024,0.5,1.7869831323623657,1.4720357507024402,25.0,0.05999999999999961,0.029823995623774024,1.2628155923665512,False,False,False,False,True
2022-12-13,0.9945651292800903,0.05728713423013687,0.5652173913043479,1.7844066619873047,1.5137379393956323,22.549999237060547,0.16999999999999993,0.029889156256413862,1.8022523158794668,False,True,False,True,False
2022-12-14,0.9858732223510742,0.05652827024459839,0.5652173913043479,1.7862950563430786,1.5005087712931158,21.13999938964844,0.010000000000000675,0.024760541980726636,0.534691666548022,False,False,False,False,False
2022-12-15,0.8315125107765198,0.04033395275473595,0.5957446808510638,1.7784889936447144,1.265570245314788,22.82999992370605,0.0,0.01525550380977947,1.201702063824568,False,False,False,False,True
2022-12-16,0.6079499125480652,0.025446821004152298,0.16666666666666663,1.7865405082702637,0.925305765085892,22.6200008392334,0.0600000000000005,0.024203304811225124,0.7243475311903075,False,True,False,False,False
2022-12-19,0.4371394217014313,0.014394388534128666,0.26315789473684215,1.7836858034133911,0.6653305127577727,22.420000076293945,0.08000000000000007,0.012041910372351694,1.0014161874979228,False,True,False,False,False
2022-12-20,0.8090566396713257,0.03786953166127205,0.35,1.7855836153030396,1.2313921879373735,21.479999542236328,0.0,0.01189852620001286,0.8818914704916986,False,False,False,False,True
2022-12-21,0.7398281693458557,0.031361211091279984,0.11428571428571432,1.7842055559158325,1.1260257730763952,20.06999969482422,0.040000000000000036,0.02850309055409994,0.7293692497672024,False,False,False,False,True
2022-12-22,0.4067797362804413,0.010979573242366314,0.21621621621621623,1.7837837934494019,0.6191227720106841,21.96999931335449,0.03000000000000025,0.010271024405837714,0.9365427328381689,False,False,False,False,True
2022-12-23,0.7642818093299866,0.0341995470225811,0.26315789473684215,1.7829031944274902,1.1632444543980447,20.8700008392334,0.0699999999999994,0.026362555091380635,0.9906560168480278,False,True,False,False,False
2022-12-26,0.6716318130493164,0.026652023196220398,0.3076923076923077,1.7848471403121948,1.0222302459505475,20.8700008392334,0.0,0.0,0.06580704208996986,False,False,False,False,True
2022-12-27,0.7375775575637817,0.03245650231838226,0.26315789473684215,1.7863616943359375,1.122600319738973,21.64999961853028,0.010000000000000675,0.0003771296793377843,0.7729288041677886,False,False,False,False,True
2022-12-28,0.6057071089744568,0.023809432983398438,0.3902439024390244,1.7862606048583984,0.9218921959187922,22.13999938964844,0.010000000000000675,0.007192910089678151,0.47073489841745025,False,False,False,False,True
2022-12-29,0.7118694186210632,0.030349016189575195,0.26315789473684215,1.7871088981628418,1.0834722786251487,21.440000534057617,0.03000000000000025,0.007117436711298275,0.7359902295270752,False,False,False,False,False
2022-12-30,0.8573206067085266,0.04647010937333107,0.625,1.7736302614212036,1.3048504219525099,21.670000076293945,0.07000000000000028,0.023447444636044423,0.6343617271025247,False,True,False,False,False
2023-01-01,0.9103168845176697,0.05282319337129593,0.4651162790697675,1.7873680591583252,1.3855112796527183,21.670000076293945,0.0,0.0,0.0,False,False,False,False,True
2023-01-02,0.7634714841842651,0.040515363216400146,0.4285714285714286,1.774682879447937,1.1620111315313837,21.670000076293945,0.0,0.0,0.0,False,False,False,False,False
2023-01-03,0.8467093110084534,0.0454460084438324,0.4285714285714286,1.7872463464736938,1.288699925203269,22.89999961853028,0.009999999999999787,0.04237547001737596,1.023229790190113,False,False,True,False,False
2023-01-04,0.5645202398300171,0.020170964300632477,0.16666666666666663,1.7876842021942139,0.8592053747208778,22.01000022888184,0.040000000000000036,0.054630716854441985,1.141023965539476,False,False,True,False,False
2023-01-05,0.6857760548591614,0.027165891602635384,0.21621621621621623,1.7862517833709717,1.0437579215358017,22.459999084472656,0.08999999999999986,0.01133043125657096,0.9641627045422455,False,True,False,False,False
2023-01-06,0.6031528115272522,0.022306570783257484,0.21621621621621623,1.7849621772766113,0.9180045300028016,21.1299991607666,0.20999999999999996,0.0013564635509055734,2.01729673346699,False,True,False,True,False
2023-01-09,0.7817064523696899,0.03642842918634415,0.26315789473684215,1.787716269493103,1.1897649330204123,21.96999931335449,0.04999999999999982,0.011590434949835249,0.8356074283154811,False,False,False,False,True
2023-01-10,0.4819903075695038,0.014175930060446262,0.26315789473684215,1.7869807481765747,0.7335940035591728,20.57999992370605,0.04999999999999982,0.0065443371219586766,0.8349570623532094,False,False,False,False,True
2023-01-11,0.5328429341316223,0.01799352467060089,0.3076923076923077,1.7859703302383423,0.8109922029116039,21.09000015258789,0.040000000000000036,0.030029147061982897,1.0188850793978261,False,False,False,False,True
2023-01-12,0.7727866768836975,0.03444697707891464,0.21621621621621623,1.7865501642227173,1.176188946725969,18.82999992370605,0.08000000000000007,0.012580341889957936,1.16376521186491,False,True,False,False,False
2023-01-13,0.7821193337440491,0.03631885349750519,0.3902439024390244,1.7853150367736816,1.190393342545779,18.350000381469727,0.09999999999999964,0.018578748863303574,0.9973222157942122,False,True,False,False,False
2023-01-16,0.7733426094055176,0.03617585077881813,0.3902439024390244,1.7841590642929077,1.1770350815091501,18.350000381469727,0.0,0.0,0.19569538543202483,False,False,False,False,True
2023-01-17,0.7806203365325928,0.035669781267642975,0.4651162790697675,1.7842135429382324,1.1881118540004567,19.36000061035156,0.040000000000000036,0.003999001742649888,0.4738850181649408,False,False,False,False,True
2023-01-18,0.43523621559143066,0.01194471213966608,0.21621621621621623,1.784340262413025,0.6624338142808385,20.34000015258789,0.1200000000000001,0.008768651100673708,1.2080757356852536,False,True,False,False,False
2023-01-19,0.6368167996406555,0.02372584119439125,0.21621621621621623,1.782784342765808,0.96924145204883,20.520000457763672,0.03000000000000025,0.010637713060058118,0.5769969001779366,False,False,False,False,True
2023-01-20,0.5897020697593689,0.021990224719047546,0.35,1.7850232124328613,0.8975323683236599,19.850000381469727,0.04999999999999982,0.012125807213962503,0.9016038081262461,False,False,False,False,True
2023-01-23,0.7417502999305725,0.032093070447444916,0.3902439024390244,1.785549283027649,1.128951274790561,19.809999465942383,0.07000000000000028,0.003805383434663412,0.5482124230175154,False,True,False,False,False
2023-01-24,0.5711711049079895,0.018995195627212524,0.16666666666666663,1.7861480712890625,0.8693280569886702,19.200000762939453,0.08999999999999986,0.018424082115101825,0.6741219760974709,False,True,False,False,False
2023-01-25,0.6276849508285522,0.023661626502871513,0.4285714285714286,1.787251353263855,0.9553426880596768,19.07999992370605,0.009999999999999787,0.0002496165799490413,0.13145384317507391,False,False,False,False,True
2023-01-26,0.7926249504089355,0.03658236563205719,0.3902439024390244,1.7846640348434448,1.2063829947608098,18.729999542236328,0.05999999999999961,0.010672732119007655,0.6251070775647114,False,False,False,False,True
2023-01-27,0.6697533130645752,0.028311429545283318,0.5,1.7875163555145264,1.019371150440015,18.51000022888184,0.020000000000000462,0.01655401310600002,0.367674294568366,False,False,False,False,False
2023-01-30,0.6530529260635376,0.027613241225481033,0.5957446808510638,1.7888566255569458,0.99395299665419,19.940000534057617,0.05999999999999961,0.022592644641995285,0.8184609989349596,False,False,False,False,False
2023-01-31,0.7768762111663818,0.03605436161160469,0.3902439024390244,1.7861803770065308,1.182413258252595,19.39999961853028,0.040000000000000036,0.012374989769701195,0.6179649747752136,False,False,False,False,True
2023-02-01,0.5787258148193359,0.027132326737046242,0.4651162790697675,1.779391884803772,0.88082640001042,17.8700008392334,0.1200000000000001,0.03168733664749546,1.5210987670523528,False,True,False,True,False
2023-02-02,0.710690438747406,0.03237322345376015,0.5,1.7851325273513794,1.0816778596253285,18.729999542236328,0.0,0.006960516716146614,0.42175852856681684,False,False,False,False,True
2023-02-03,0.48111027479171753,0.014801159501075745,0.21621621621621623,1.7835211753845215,0.732254584988756,18.32999992370605,0.20999999999999996,0.03336543063000175,1.9379687408700284,False,True,False,True,False
2023-02-06,0.8381994366645813,0.0439097099006176,0.4651162790697675,1.7774380445480347,1.275747812491321,19.43000030517578,0.14000000000000057,0.00976280595859702,1.0570728086706263,False,True,False,False,False
2023-02-07,0.7739208936691284,0.03850813955068588,0.35,1.7834786176681519,1.1779152358638647,18.65999984741211,0.02999999999999936,0.040071460668805514,0.8324213687900709,False,False,True,False,False
2023-02-08,0.7616510391235352,0.03465178608894348,0.3902439024390244,1.7848132848739624,1.1592403961879807,19.6299991607666,0.019999999999999574,0.017094456827861038,0.6991599758482792,False,False,False,False,True
2023-02-09,0.5691810250282288,0.01962883584201336,0.26315789473684215,1.785610318183899,0.8662991357770425,20.709999084472656,0.03000000000000025,0.005238671219238711,0.7349919983105102,False,False,False,False,True
2023-02-10,0.7384982109069824,0.03286529704928398,0.26315789473684215,1.7849044799804688,1.1240015632107234,20.530000686645508,0.019999999999999574,0.02104278018052952,0.7276914992368425,False,False,False,False,True
2023-02-13,0.5607025027275085,0.019366169348359108,0.35,1.7854468822479248,0.8533947411840991,20.34000015258789,0.019999999999999574,0.0052545869349556185,0.6309661405908664,False,False,False,False,True
2023-02-14,0.4813123941421509,0.013467331416904926,0.11428571428571432,1.7854267358779907,0.7325622126342761,18.90999984741211,0.08000000000000007,0.013568070603816373,0.6448504945149904,False,True,False,False,False
2023-02-15,0.7496660351753235,0.03352292627096176,0.4651162790697675,1.7833431959152222,1.1409991019317198,18.229999542236328,0.020000000000000462,0.005962608707683614,0.6668409876247698,False,False,False,False,True
2023-02-16,0.7422488331794739,0.03190344572067261,0.3076923076923077,1.7852625846862793,1.129710047314044,20.170000076293945,0.0,0.0012732173583041018,0.880387451631432,False,False,False,False,True
2023-02-17,0.7194916009902954,0.031090175732970238,0.35,1.786421298980713,1.0950733153935008,20.020000457763672,0.020000000000000462,0.027774201576087343,0.5195574951524047,False,False,False,False,True
2023-02-20,0.7624683976173401,0.032862745225429535,0.3902439024390244,1.7877020835876465,1.1604844238798178,20.020000457763672,0.0,0.0,0.27165106938308337,False,False,False,False,True
2023-02-21,0.7022166848182678,0.02938060835003853,0.4285714285714286,1.785300374031067,1.068780722540979,22.8700008392334,0.07000000000000028,0.0023605607785119886,1.538083620987032,False,True,False,True,False
2023-02-22,0.6452940106391907,0.026261750608682632,0.3902439024390244,1.7850028276443481,0.9821438508269102,22.290000915527344,0.009999999999999787,0.029447290678574767,0.5559968984916035,False,False,False,False,True
2023-02-23,0.8782508969306946,0.04503084346652031,0.4651162790697675,1.783501148223877,1.3367065301741912,21.13999938964844,0.0,0.01928548423873444,0.7947017905417637,False,False,False,False,True
2023-02-24,0.547562837600708,0.019543040543794632,0.21621621621621623,1.7848888635635376,0.8333960412218463,21.670000076293945,0.1200000000000001,0.012260391013708904,1.2561996812362501,False,True,False,False,False
2023-02-27,0.5866407155990601,0.023251544684171677,0.21621621621621623,1.780847430229187,0.8928729570875747,20.950000762939453,0.0,0.008421094365324677,0.6136391262189994,False,False,False,False,True
2023-02-28,0.4662081003189087,0.016399739310145378,0.3076923076923077,1.7853493690490723,0.7095733284125151,20.700000762939453,0.02999999999999936,0.017940672597551277,0.7381767914251406,False,False,False,False,False
2023-03-01,0.4945198893547058,0.016799630597233772,0.26315789473684215,1.7863024473190308,0.7526641506562759,20.57999992370605,0.08000000000000007,0.008271979013679598,1.0386168171726384,False,True,False,False,False
2023-03-02,0.8855836391448975,0.04732470586895943,0.5652173913043479,1.7840529680252075,1.347867036170899,19.59000015258789,0.0,0.006031474201232179,0.8327164577919199,False,False,False,False,True
2023-03-03,0.5940386056900024,0.022818269208073616,0.3902439024390244,1.7853893041610718,0.9041326187954455,18.489999771118164,0.02999999999999936,0.019260562517824376,1.0247211752969865,False,False,False,False,True
2023-03-06,0.6758692860603333,0.027776749804615974,0.35,1.7866219282150269,1.0286797216812966,18.61000061035156,0.02999999999999936,0.009741538036617925,0.39597836621615584,False,False,False,False,True
2023-03-07,0.5801758170127869,0.02000861056149006,0.3902439024390244,1.786458969116211,0.883033317654941,19.59000015258789,0.11000000000000032,0.03645046952900799,1.4921676955195973,False,True,True,True,False
2023-03-08,0.569720983505249,0.019754361361265182,0.16666666666666663,1.7869288921356201,0.8671209579064344,19.11000061035156,0.04999999999999982,0.011929577890763987,0.4663461904549939,False,False,False,False,True
2023-03-09,0.680057168006897,0.027431823313236237,0.26315789473684215,1.7862457036972046,1.0350537193226699,22.61000061035156,0.14999999999999947,0.012337765260806322,1.3229525080043822,False,True,False,False,False
2023-03-10,0.8024932146072388,0.039621707051992416,0.4285714285714286,1.7838155031204224,1.22140259023342,24.799999237060547,0.3000000000000007,0.012598579694905965,2.4750106510012078,False,True,False,True,False
2023-03-13,0.7987045645713806,0.039528992027044296,0.35,1.784824013710022,1.2156362274990635,26.520000457763672,0.5699999999999994,0.02482299637797336,3.036753575876265,False,True,False,True,False
2023-03-14,0.7141785025596619,0.02967245690524578,0.16666666666666663,1.7869250774383545,1.0869867271617024,23.729999542236328,0.16999999999999993,0.04750090381919492,1.8279587607500583,False,True,True,True,False
2023-03-15,0.7932335138320923,0.03668873384594917,0.3902439024390244,1.7860188484191895,1.2073092342950953,26.13999938964844,0.27,0.05356111183001655,2.3782730265549303,False,True,True,True,False
2023-03-16,0.7901919484138489,0.03670050576329231,0.5,1.7859517335891724,1.2026799417196743,22.989999771118164,0.20999999999999952,0.010885630715347538,1.7535061429800425,False,True,False,True,False
2023-03-17,0.6375362277030945,0.024394268169999123,0.35,1.7865204811096191,0.9703364286579216,25.51000022888184,0.3299999999999996,0.02383709953048818,2.538056399422417,False,True,False,True,False
2023-03-20,0.7207270860671997,0.029937902465462685,0.16666666666666663,1.7878410816192627,1.0969537358701578,24.14999961853028,0.10999999999999988,0.013395073691869541,1.2356924267728964,False,True,False,False,False
2023-03-21,0.7886953949928284,0.036033518612384796,0.4285714285714286,1.786916732788086,1.2004021726475063,21.3799991607666,0.25,0.024678224358261502,2.0406052279470672,False,True,False,True,False
2023-03-22,0.6419621109962463,0.025220658630132675,0.21621621621621623,1.7831840515136719,0.9770726666969837,22.26000022888184,0.20999999999999996,0.022392715694534715,1.5648651118718293,False,True,False,True,False
2023-03-23,0.7418978214263916,0.032975465059280396,0.16666666666666663,1.7864024639129639,1.129175803962682,22.61000061035156,0.20000000000000018,0.013346817995684823,1.7023926470273631,False,True,False,True,False
2023-03-24,0.7236757874488831,0.03115067444741726,0.21621621621621623,1.785185694694519,1.101441688465714,21.739999771118164,0.0,0.010056067246045686,0.510426926495769,False,False,False,False,True
2023-03-27,0.6015129089355469,0.02215457893908024,0.26315789473684215,1.786355972290039,0.915508582078532,20.600000381469727,0.18000000000000016,0.049985705057509655,1.6040213444862244,False,True,True,True,False
2023-03-28,0.6748825907707214,0.027324188500642776,0.21621621621621623,1.7850056886672974,1.027177961715522,19.96999931335449,0.07999999999999963,0.005342104401159453,0.6596340615021983,False,True,False,False,False
2023-03-29,0.5544641613960266,0.022335104644298553,0.11428571428571432,1.7773994207382202,0.8438999241285288,19.1200008392334,0.0600000000000005,0.003146964770220251,0.6235612438106565,False,True,False,False,False
2023-03-30,0.4775615632534027,0.01880953460931778,0.35,1.7862732410430908,0.7268534110149544,19.020000457763672,0.019999999999999574,0.019004257140161407,0.6013203671755367,False,False,False,False,True
2023-03-31,0.5163388848304749,0.01745723746716976,0.21621621621621623,1.78541100025177,0.7858728770421292,18.700000762939453,0.040000000000000036,0.017329084862010014,0.9032986020447387,False,False,False,False,True
2023-04-01,0.5949771404266357,0.022244509309530258,0.26315789473684215,1.7870911359786987,0.9055610779244226,18.700000762939453,0.0,0.0,0.0,False,False,False,False,True
2023-04-03,0.7479861378669739,0.033755265176296234,0.21621621621621623,1.7859588861465454,1.1384422816541195,18.549999237060547,0.08999999999999941,0.06088112219194386,1.2223838882530496,False,True,True,False,False
2023-04-04,0.5236353278160095,0.016410894691944122,0.11428571428571432,1.7870140075683594,0.7969781352546665,19.0,0.13000000000000034,0.0035995932923826857,1.2825653370024648,False,True,False,False,False
2023-04-05,0.42948195338249207,0.013389470987021923,0.3902439024390244,1.7846488952636719,0.6536757704258263,19.07999992370605,0.04999999999999982,0.0012397531256915784,0.4336897867087833,False,False,False,False,True
2023-04-06,0.5064700841903687,0.017186734825372696,0.3076923076923077,1.783251166343689,0.7708524650998022,18.39999961853028,0.029999999999999805,0.0011158185926500863,0.31535156349245297,False,False,False,False,True
2023-04-07,0.7286700010299683,0.03158910199999809,0.3076923076923077,1.782579779624939,1.1090429308103011,18.39999961853028,0.15000000000000036,0.0,0.47443793975230375,False,True,False,False,False
2023-04-10,0.6127517819404602,0.023296458646655083,0.3902439024390244,1.786208987236023,0.9326142576775762,18.96999931335449,0.029999999999999805,0.01196722229656011,0.8661079268735911,False,False,False,False,True
2023-04-11,0.7717700600624084,0.034795720130205154,0.4285714285714286,1.785604476928711,1.174641645893768,19.100000381469727,0.03000000000000025,0.022199720539117784,0.6059888729401415,False,False,False,False,True
2023-04-12,0.6743599772453308,0.02750319428741932,0.16666666666666663,1.7824074029922485,1.02638253877364,19.09000015258789,0.08000000000000007,0.020997231721795018,0.7259824864088088,False,True,False,False,False
2023-04-13,0.7644459009170532,0.0347948782145977,0.3076923076923077,1.7845680713653564,1.1634942034125293,17.799999237060547,0.009999999999999787,0.013299657230972706,0.8523746671674535,False,False,False,False,True
2023-04-14,0.7338983416557312,0.03270476311445236,0.3076923076923077,1.7821277379989624,1.1170005168268444,17.06999969482422,0.1200000000000001,0.004372037329607892,1.0759978961529428,False,True,False,False,False
2023-04-17,0.5631091594696045,0.021977795287966728,0.3076923076923077,1.7856196165084839,0.8570576964902538,16.950000762939453,0.09999999999999964,0.020692441123898675,0.9628208734721413,False,True,False,False,False
2023-04-18,0.5637546181678772,0.019354596734046936,0.21621621621621623,1.785852313041687,0.8580400909972837,16.829999923706055,0.010000000000000675,0.00037106536196596096,0.285677526070761,False,False,False,False,True
2023-04-19,0.6004160046577454,0.02171812392771244,0.21621621621621623,1.7866549491882324,0.9138390829453829,16.459999084472656,0.04999999999999982,0.02124810476439265,0.5830814971943827,False,False,False,False,True
2023-04-20,0.7736314535140991,0.03550723195075989,0.26315789473684215,1.7856277227401733,1.1774747050922203,17.170000076293945,0.10000000000000053,0.02390657403234986,0.9598931615954949,False,True,False,False,False
2023-04-21,0.6919891834259033,0.02854713797569275,0.35,1.7866748571395874,1.0532143645146823,16.770000457763672,0.03000000000000025,0.007476211896136675,0.9224824614224502,False,False,False,False,True
2023-04-24,0.7436673045158386,0.031577885150909424,0.35,1.7857966423034668,1.1318689746829886,16.889999389648438,0.04999999999999982,0.011364476033946858,0.751897977569957,False,False,False,False,False
2023-04-25,0.8750198483467102,0.045179542154073715,0.5,1.7837491035461426,1.3317888423510238,18.76000022888184,0.26000000000000023,0.021691185064036667,1.854813842517087,False,True,False,True,False
2023-04-26,0.5607466101646423,0.021773362532258034,0.3902439024390244,1.783801555633545,0.8534618731385918,18.84000015258789,0.040000000000000036,0.03660310303301095,0.5764218583556314,False,False,True,False,False
2023-04-27,0.6965327262878418,0.029845133423805237,0.35,1.7847495079040527,1.0601296815782968,17.030000686645508,0.17000000000000037,0.006172018364703824,1.3415614051095295,False,True,False,False,False
2023-04-28,0.7466291189193726,0.03311900049448013,0.05882352941176472,1.7852962017059326,1.1363768854271779,15.779999732971191,0.03000000000000025,0.02666116251206674,0.8000559235619753,False,False,False,False,True
2023-05-01,0.7683671712875366,0.03621986508369446,0.21621621621621623,1.7856205701828003,1.1694624156046511,16.079999923706055,0.09999999999999964,0.014694506066871504,0.9120655581726219,False,True,False,False,False
2023-05-02,0.7112733125686646,0.03026929497718811,0.4285714285714286,1.7846633195877075,1.0825649993320647,17.780000686645508,0.16999999999999948,0.05431690462630723,1.857526125360205,False,True,True,True,False
2023-05-03,0.6015960574150085,0.022613760083913803,0.21621621621621623,1.7868613004684448,0.9156351348846367,18.34000015258789,0.08000000000000007,0.043640250492054555,1.0356945622993978,False,True,True,False,False
2023-05-04,0.7250983715057373,0.02998003363609314,0.3902439024390244,1.7856615781784058,1.1036068754358206,20.09000015258789,0.14000000000000012,0.0005832738089583955,1.0925703886821099,False,True,False,False,False
2023-05-05,0.7887336611747742,0.03588901832699776,0.35,1.787513256072998,1.2004604141539716,17.190000534057617,0.16999999999999993,0.03974788991781164,1.740349724893356,False,True,True,True,False
2023-05-08,0.7887035012245178,0.03497705236077309,0.16666666666666663,1.7877082824707031,1.2004145104121158,16.979999542236328,0.08000000000000007,0.025191744981273523,1.0517214461878113,False,True,False,False,False
2023-05-09,0.8179998397827148,0.0406348779797554,0.3076923076923077,1.780249834060669,1.245003826742784,17.709999084472656,0.009999999999999787,0.007489589201697733,0.4394258435115131,False,False,False,False,True
2023-05-10,0.7619686126708984,0.037362322211265564,0.5,1.7868659496307373,1.1597237462603287,16.940000534057617,0.10999999999999988,0.01572469062037385,1.063454865982906,False,True,False,False,False
2023-05-11,0.6873244643211365,0.027295509353280067,0.16666666666666663,1.7856934070587158,1.0461146160139276,16.93000030517578,0.009999999999999787,0.023566520582778416,0.8444574818784791,False,False,False,False,True
2023-05-12,0.47340068221092224,0.01402523834258318,0.11428571428571432,1.786024808883667,0.7205205090159934,17.030000686645508,0.08999999999999986,0.011780731088235186,0.7346051319787279,False,True,False,False,False
2023-05-15,0.6058615446090698,0.025013092905282974,0.11428571428571432,1.780245304107666,0.9221272484783744,17.1200008392334,0.010000000000000231,0.015161461989485758,0.5460193534354381,False,False,False,False,True
2023-05-16,0.7150068879127502,0.0336899571120739,0.4285714285714286,1.7854351997375488,1.0882475378421625,17.989999771118164,0.0699999999999994,0.003521874427818261,0.9638634647729458,False,True,False,False,False
2023-05-17,0.6409632563591003,0.023864135146141052,0.11428571428571432,1.7860312461853027,0.9755524000842948,16.8700008392334,0.0600000000000005,0.027421875320501776,0.9451813957028546,False,True,False,False,False
2023-05-18,0.6874999403953552,0.02851046808063984,0.4285714285714286,1.7878552675247192,1.0463816923301799,16.049999237060547,0.1200000000000001,0.013408193192320006,1.2099270498008947,False,True,False,False,False
2023-05-19,0.8638402819633484,0.04137810692191124,0.4651162790697675,1.7883846759796143,1.3147734320151152,16.809999465942383,0.040000000000000036,0.004323241524432753,0.641215359585476,False,False,False,False,True
2023-05-22,0.8195827603340149,0.038987766951322556,0.35,1.7851409912109375,1.2474130474393577,17.209999084472656,0.009999999999999787,0.006130642152662347,0.366341707356481,False,False,False,False,True
2023-05-23,0.4820099174976349,0.015639737248420715,0.3902439024390244,1.7857609987258911,0.7336238500632648,18.530000686645508,0.03000000000000025,0.012698663238921881,0.7284679958664962,False,False,False,False,True
2023-05-24,0.6522631049156189,0.02468891814351082,0.35,1.786014199256897,0.9927508810744823,20.030000686645508,0.04999999999999982,0.019423261561333227,1.114282688544584,False,False,False,False,True
2023-05-25,0.6035671830177307,0.02298184111714363,0.16666666666666663,1.7877827882766724,0.9186352074996039,19.13999938964844,0.1900000000000004,0.034346874029264285,1.553210188776244,False,True,False,True,False
2023-05-26,1.059719204902649,0.06640518456697464,0.5652173913043479,1.7810859680175781,1.6129030853197701,17.950000762939453,0.040000000000000036,0.011626377853486858,0.8480643274856168,False,False,False,False,True
2023-05-29,0.48818036913871765,0.019637763500213623,0.3076923076923077,1.788209080696106,0.7430153383402307,17.950000762939453,0.0,0.0,0.08272750463100453,False,False,False,False,True
2023-05-30,0.8767253160476685,0.04302952438592911,0.3076923076923077,1.7871516942977905,1.3343845810184582,17.459999084472656,0.08000000000000007,0.045177585296412914,1.0048039176659858,False,True,True,False,False
2023-05-31,0.748680055141449,0.03409871086478233,0.3902439024390244,1.7859755754470825,1.1394984305922342,17.940000534057617,0.05999999999999961,0.01992072842377901,0.8881121671043835,False,False,False,False,True
2023-06-01,0.638014554977417,0.024584749713540077,0.3076923076923077,1.7864747047424316,0.9710644474887384,15.649999618530272,0.07000000000000028,0.029092466561862373,1.0537307260620326,False,True,False,False,False
2023-06-02,0.7109493613243103,0.02993396855890751,0.16666666666666663,1.784053087234497,1.0820719423419725,14.600000381469728,0.16999999999999993,0.02312567005336863,1.4876048276273965,False,True,False,False,False
2023-06-05,0.746137797832489,0.03293099254369736,0.3902439024390244,1.7859439849853516,1.1356290898854429,14.729999542236328,0.040000000000000036,0.005698864041843166,0.4867334052711841,False,False,False,False,True
2023-06-06,0.6137294769287109,0.022427449002861977,0.4651162790697675,1.7865920066833496,0.93410231909588,13.960000038146973,0.04999999999999982,0.005698864041843166,0.46788540143936064,False,False,False,False,True
2023-06-07,0.5756049752235413,0.020984146744012833,0.3076923076923077,1.7837824821472168,0.876076451354627,13.9399995803833,0.04999999999999982,0.010951810218261748,0.7482829959291546,False,False,False,False,True
